PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),DAILY_OIL_PROD,DAILY_GAS_PROD,DAILY_WATER_PROD,GOR,WATER_CUT,DAYS_ON_PROD
2012-05-30,Well_#6,0.0,3463,200.437,1.606,0.0,1.347,44.217,332463,438746,438746,17202,0.0,0.0,0.0,0.0,0.0,108
2012-05-31,Well_#6,0.5,3444,200.62,0.496,16.82769,91.39,44.519,332486,438849,438849,17202,23.0,103.0,0.0,4478.260869565217,0.0,109
2012-06-01,Well_#6,13.42,3202,202.789,14.311,42.49382,81.298,106.792,336506,444160,444160,17210,4020.0,5311.0,8.0,1321.1442786069651,0.19860973187686196,110
2012-06-02,Well_#6,24.0,3193,202.812,17.739,43.22176,0.0,108.402,341506,450812,450812,17220,5000.0,6652.0,10.0,1330.4,0.19960079840319359,111
2012-06-03,Well_#6,24.0,3186,202.821,19.092,43.42171,1.03,106.934,346573,457540,457540,17229,5067.0,6728.0,9.0,1327.807381093349,0.1773049645390071,112
2012-06-04,Well_#6,24.0,3185,202.832,19.846,43.41881,67.027,108.839,351613,464298,464298,17239,5040.0,6758.0,10.0,1340.873015873016,0.19801980198019803,113
2012-06-05,Well_#6,24.0,3186,202.842,20.101,43.39667,80.303,109.036,356671,471016,471016,17249,5058.0,6718.0,10.0,1328.192961644919,0.1973164956590371,114
2012-06-06,Well_#6,24.0,3188,202.85,20.363,43.33411,80.208,110.696,361729,477716,477716,17434,5058.0,6700.0,185.0,1324.634242783709,3.5285142094220867,115
2012-06-07,Well_#6,24.0,3188,202.859,20.341,43.39009,80.153,110.162,366799,484413,484413,17444,5070.0,6697.0,10.0,1320.9072978303748,0.19685039370078738,116
2012-06-08,Well_#6,24.0,3189,202.867,20.249,43.40013,80.258,109.483,371880,491120,491120,17458,5081.0,6707.0,14.0,1320.0157449321,0.2747791952894995,117
2012-06-09,Well_#6,24.0,3189,202.874,20.161,43.40572,80.192,110.003,376962,497818,497818,17468,5082.0,6698.0,10.0,1317.9850452577725,0.19638648860958366,118
2012-06-10,Well_#6,24.0,3184,202.865,20.005,43.44772,79.948,109.766,382049,504508,504508,17478,5087.0,6690.0,10.0,1315.1169648122666,0.1961938395134393,119
2012-06-11,Well_#6,24.0,3170,202.838,19.627,43.46068,79.4,109.647,387109,511170,511170,17488,5060.0,6662.0,10.0,1316.600790513834,0.19723865877712032,120
2012-06-12,Well_#6,24.0,3162,202.833,19.395,43.45261,79.035,109.762,392141,517808,517808,17498,5032.0,6638.0,10.0,1319.1573926868045,0.19833399444664812,121
2012-06-13,Well_#6,22.67,3192,202.804,16.916,38.5365,81.689,106.323,396474,523538,523538,17506,4333.0,5730.0,8.0,1322.4094161089315,0.18428933425478,122
2012-06-14,Well_#6,24.0,3163,202.859,19.544,43.71837,78.75,110.196,401561,530253,530253,17516,5087.0,6715.0,10.0,1320.0314527226262,0.1961938395134393,123
2012-06-15,Well_#6,24.0,3166,202.873,19.742,43.74744,78.834,110.244,406663,536980,536980,17526,5102.0,6727.0,10.0,1318.5025480203842,0.19561815336463223,124
2012-06-16,Well_#6,24.0,3169,202.886,19.679,43.83344,79.166,109.133,411766,543636,543636,17536,5103.0,6656.0,10.0,1304.3307858122673,0.19557989438685705,125
2012-06-17,Well_#6,24.0,3173,202.898,19.662,43.81087,79.36,108.983,416901,550375,550375,17543,5135.0,6739.0,7.0,1312.3661148977606,0.13613380007779075,126
2012-06-18,Well_#6,24.0,3177,202.91,19.727,42.87523,79.475,108.924,422042,557117,557117,17552,5141.0,6742.0,9.0,1311.4180120599106,0.17475728155339806,127
2012-06-19,Well_#6,23.5,3200,202.886,18.751,40.89223,81.984,108.129,426764,563299,563299,17561,4722.0,6182.0,9.0,1309.1910207539179,0.19023462270133165,128
2012-06-20,Well_#6,24.0,3189,202.903,19.871,42.8308,80.459,110.107,431801,569900,569900,17576,5037.0,6601.0,15.0,1310.5022831050228,0.29691211401425177,129
2012-06-21,Well_#6,24.0,3185,202.928,19.831,42.81797,79.815,108.545,436948,576668,576668,17588,5147.0,6768.0,12.0,1314.9407421799106,0.23260321767784456,130
2012-06-22,Well_#6,24.0,3190,202.938,20.013,43.44097,80.054,109.817,442063,583406,583406,17598,5115.0,6738.0,10.0,1317.3020527859237,0.1951219512195122,131
2012-06-23,Well_#6,24.0,3194,202.949,20.279,42.54713,80.106,110.259,447187,590148,590148,17610,5124.0,6742.0,12.0,1315.768930523029,0.23364485981308408,132
2012-06-24,Well_#6,24.0,3196,202.958,20.332,43.48804,80.39,109.309,452322,596902,596902,17621,5135.0,6754.0,11.0,1315.2872444011684,0.2137582588418189,133
2012-06-25,Well_#6,15.83,3204,202.952,19.624,42.24035,81.195,108.803,456555,602526,602526,17631,4233.0,5624.0,10.0,1328.6085518544767,0.23568230025925052,134
2012-06-26,Well_#6,24.0,3200,202.959,20.189,43.45684,80.422,110.378,461681,609233,609233,17643,5126.0,6707.0,12.0,1308.4276238782677,0.23355391202802647,135
2012-06-27,Well_#6,24.0,3200,202.967,20.538,43.49251,80.495,110.518,466757,615492,615492,17655,5076.0,6259.0,12.0,1233.057525610717,0.2358490566037736,136
2012-06-28,Well_#6,24.0,3201,186.553,20.247,43.49195,80.21,109.714,471878,622252,622252,17666,5121.0,6760.0,11.0,1320.0546768209333,0.21434138737334374,137
2012-06-29,Well_#6,24.0,3025,160.067,19.175,39.40927,85.724,108.86,476250,628054,628054,17677,4372.0,5802.0,11.0,1327.08142726441,0.25096965548710926,138
2012-06-30,Well_#6,22.67,3258,202.853,17.019,36.96231,87.226,106.051,480231,633328,633328,17686,3981.0,5274.0,9.0,1324.7927656367747,0.2255639097744361,139
2012-07-01,Well_#6,24.0,3209,202.973,19.279,43.20357,81.132,108.414,485345,640073,640073,17687,5114.0,6745.0,1.0,1318.928431755964,0.019550342130987292,140
2012-07-02,Well_#6,24.0,3211,202.986,20.322,42.98895,81.397,109.366,490429,646783,646783,17702,5084.0,6710.0,15.0,1319.8269079464987,0.2941753284957835,141
2012-07-03,Well_#6,24.0,3213,202.994,20.615,42.97349,81.315,110.675,495510,653485,653485,17706,5081.0,6702.0,4.0,1319.0316866758512,0.07866273352999018,142
2012-07-04,Well_#6,24.0,3214,203.002,20.712,42.97301,81.278,110.878,500596,660191,660191,17718,5086.0,6706.0,12.0,1318.5214313802596,0.23538642604943116,143
2012-07-05,Well_#6,24.0,3215,203.01,20.727,42.98479,81.353,110.827,505684,666903,666903,17734,5088.0,6712.0,16.0,1319.182389937107,0.3134796238244514,144
2012-07-06,Well_#6,24.0,3216,203.012,20.701,43.00275,81.501,110.455,510779,673626,673626,17746,5095.0,6723.0,12.0,1319.5289499509322,0.2349716075974153,145
2012-07-07,Well_#6,24.0,3219,203.025,20.648,42.97861,81.671,109.399,515875,680350,680350,17782,5096.0,6724.0,36.0,1319.4662480376767,0.7014809041309431,146
2012-07-08,Well_#6,24.0,3221,203.032,20.956,42.94835,81.571,111.164,520969,687064,687064,17794,5094.0,6714.0,12.0,1318.0212014134277,0.23501762632197415,147
2012-07-09,Well_#6,21.35,3223,203.033,21.052,42.96093,81.684,111.005,525590,693146,693146,17805,4621.0,6082.0,11.0,1316.165332179182,0.2374784110535406,148
2012-07-10,Well_#6,13.17,3243,202.975,17.297,40.25518,84.282,107.277,528446,696902,696902,17811,2856.0,3756.0,6.0,1315.126050420168,0.20964360587002098,149
2012-07-11,Well_#6,6.31,3387,202.572,4.047,32.11065,100.155,89.13,529132,698237,698237,17813,686.0,1335.0,2.0,1946.0641399416909,0.29069767441860467,150
2012-07-12,Well_#6,24.0,3258,202.87,15.112,47.85813,87.266,108.26,533302,703570,703570,17823,4170.0,5333.0,10.0,1278.8968824940048,0.23923444976076555,151
2012-07-13,Well_#6,23.25,3259,202.813,16.061,44.35988,88.715,105.962,537121,708617,708617,17831,3819.0,5047.0,8.0,1321.5501440167584,0.20904102430101906,152
2012-07-14,Well_#6,24.0,3207,202.855,18.385,48.69365,83.965,108.332,541425,714208,714208,17841,4304.0,5591.0,10.0,1299.0241635687732,0.23180343069077425,153
2012-07-15,Well_#6,24.0,3245,202.736,16.81,44.46811,89.772,107.434,544952,718795,718795,17852,3527.0,4587.0,11.0,1300.5387014459882,0.3109101187111362,154
2012-07-16,Well_#6,24.0,3261,202.694,16.111,42.87977,91.623,107.517,548294,723039,723039,17860,3342.0,4244.0,8.0,1269.898264512268,0.23880597014925373,155
2012-07-17,Well_#6,24.0,3270,202.673,15.716,42.0441,92.674,106.998,551510,727216,727216,17872,3216.0,4177.0,12.0,1298.818407960199,0.37174721189591076,156
2012-07-18,Well_#6,24.0,3274,202.662,15.335,41.69155,93.172,106.293,554686,731457,731457,17880,3176.0,4241.0,8.0,1335.3274559193956,0.25125628140703515,157
2012-07-19,Well_#6,24.0,3275,202.66,15.169,41.65428,93.175,106.192,557872,735563,735563,17887,3186.0,4106.0,7.0,1288.7633396107972,0.2192295646727216,158
2012-07-20,Well_#6,24.0,3275,202.66,15.133,41.6589,93.227,105.937,561055,739669,739669,17894,3183.0,4106.0,7.0,1289.9780081683946,0.219435736677116,159
2012-07-21,Well_#6,24.0,3277,202.659,15.332,41.65539,93.245,106.572,564221,743763,743763,17902,3166.0,4094.0,8.0,1293.1143398610234,0.2520478890989288,160
2012-07-22,Well_#6,24.0,3277,202.66,15.274,41.66181,93.323,106.656,567370,747838,747838,17909,3149.0,4075.0,7.0,1294.0616068593204,0.2217997465145754,161
2012-07-23,Well_#6,24.0,3277,202.659,15.242,41.66942,93.299,106.55,570519,751984,751984,17917,3149.0,4146.0,8.0,1316.6084471260717,0.25340513145391197,162
2012-07-24,Well_#6,24.0,3277,202.66,15.145,41.69731,93.466,105.528,573682,756037,756037,17924,3163.0,4053.0,7.0,1281.3784381915902,0.22082018927444794,163
2012-07-25,Well_#6,24.0,3279,202.661,15.2,41.6702,93.575,105.567,576827,760100,760100,17931,3145.0,4063.0,7.0,1291.8918918918919,0.2220812182741117,164
2012-07-26,Well_#6,24.0,3279,202.638,15.262,41.64633,93.6,105.846,580005,764194,764194,17939,3178.0,4094.0,8.0,1288.23159219635,0.25109855618330196,165
2012-07-27,Well_#6,24.0,3280,202.664,15.394,41.63665,93.554,106.887,583148,768251,768251,17946,3143.0,4057.0,7.0,1290.804963410754,0.2222222222222222,166
2012-07-28,Well_#6,24.0,3268,202.688,15.658,42.95633,92.066,105.607,586494,772565,772565,17957,3346.0,4314.0,11.0,1289.3006575014942,0.3276735180220435,167
2012-07-29,Well_#6,24.0,3335,202.556,12.337,33.33069,98.526,99.792,588928,775694,775694,17962,2434.0,3129.0,5.0,1285.5382087099424,0.2050020500205002,168
2012-07-30,Well_#6,24.0,3343,202.444,8.876,31.97885,97.748,91.844,591245,778679,778679,17967,2317.0,2985.0,5.0,1288.303841173932,0.2153316106804479,169
2012-07-31,Well_#6,24.0,3298,202.65,14.223,40.14273,95.34,103.945,594221,782523,782523,17971,2976.0,3844.0,4.0,1291.6666666666667,0.1342281879194631,170
2012-08-01,Well_#6,24.0,3297,202.657,13.873,38.32368,90.503,100.73,597253,786442,786442,17976,3032.0,3919.0,5.0,1292.5461741424801,0.16463615409944024,171
2012-08-02,Well_#6,24.0,3297,202.656,14.697,40.23154,95.148,105.51,600246,790301,790301,17980,2993.0,3859.0,4.0,1289.3417975275643,0.13346680013346682,172
2012-08-03,Well_#6,24.0,3295,202.53,14.716,40.14094,94.968,106.226,603340,794279,794279,17985,3094.0,3978.0,5.0,1285.7142857142858,0.16134236850596967,173
2012-08-04,Well_#6,24.0,3296,202.654,14.748,40.22204,94.969,106.117,606338,798131,798131,17989,2998.0,3852.0,4.0,1284.856571047365,0.13324450366422386,174
2012-08-05,Well_#6,7.53,3302,202.647,14.552,36.88709,95.316,104.97,607258,799321,799321,17991,920.0,1190.0,2.0,1293.4782608695652,0.21691973969631237,175
2012-08-06,Well_#6,6.98,3380,202.36,3.819,28.20086,101.599,89.169,608066,800296,800296,17992,808.0,975.0,1.0,1206.6831683168316,0.12360939431396785,176
2012-08-07,Well_#6,24.0,3222,202.725,12.861,47.51018,85.512,106.34,612126,805218,805218,17998,4060.0,4922.0,6.0,1212.3152709359606,0.14756517461878996,177
2012-08-08,Well_#6,24.0,3193,202.804,17.191,49.18402,83.477,108.511,616476,810525,810525,18004,4350.0,5307.0,6.0,1220.0,0.13774104683195593,178
2012-08-09,Well_#6,24.0,3181,202.815,17.765,49.69052,82.623,107.678,620888,815909,815909,18011,4412.0,5384.0,7.0,1220.3082502266545,0.15840687938447612,179
2012-08-10,Well_#6,24.0,3167,202.83,18.248,49.43067,81.469,109.35,625306,821331,821331,18018,4418.0,5422.0,7.0,1227.252150294251,0.1581920903954802,180
2012-08-11,Well_#6,24.0,3161,202.826,17.946,50.24218,81.25,109.371,629755,826795,826795,18026,4449.0,5464.0,8.0,1228.1411553158014,0.17949293246578416,181
2012-08-12,Well_#6,24.0,3167,202.806,17.259,49.35612,81.954,109.331,634109,832526,832526,18054,4354.0,5731.0,28.0,1316.260909508498,0.6389776357827476,182
2012-08-13,Well_#6,24.0,3141,202.844,17.932,51.23093,79.843,109.87,638608,838453,838453,18102,4499.0,5927.0,48.0,1317.403867526117,1.0556410820321092,183
2012-08-14,Well_#6,24.0,3083,202.947,18.468,57.23161,73.128,110.329,644087,845489,845489,18149,5479.0,7036.0,47.0,1284.1759445154225,0.8505247918928701,184
2012-08-15,Well_#6,24.0,3069,202.963,18.179,57.28408,72.646,109.623,649531,852488,852488,18203,5444.0,6999.0,54.0,1285.635562086701,0.9821753364859949,185
2012-08-16,Well_#6,24.0,3056,202.958,17.871,56.92553,72.445,109.158,654905,859624,859624,18221,5374.0,7136.0,18.0,1327.874953479717,0.33382789317507416,186
2012-08-17,Well_#6,24.0,3046,202.958,17.639,56.70427,72.134,109.6,660220,866675,866675,18231,5315.0,7051.0,10.0,1326.6227657572906,0.18779342723004694,187
2012-08-18,Well_#6,24.0,3035,202.96,17.574,56.72041,71.474,110.712,665201,873087,873087,18241,4981.0,6412.0,10.0,1287.2917084922706,0.20036064916850332,188
2012-08-19,Well_#6,24.0,3066,202.893,16.696,52.22903,75.738,109.488,669651,878785,878785,18249,4450.0,5698.0,8.0,1280.4494382022472,0.1794526693584567,189
2012-08-20,Well_#6,24.0,3238,202.522,10.7,34.9762,94.166,101.7,671701,881338,881338,18253,2050.0,2553.0,4.0,1245.3658536585365,0.19474196689386564,190
2012-08-21,Well_#6,24.0,3254,202.5,10.361,34.90242,95.056,101.345,673760,883902,883902,18257,2059.0,2564.0,4.0,1245.264691597863,0.19389238972370335,191
2012-08-22,Well_#6,24.0,3267,202.503,10.898,34.9779,95.885,99.213,675840,886495,886495,18261,2080.0,2593.0,4.0,1246.6346153846155,0.19193857965451055,192
2012-08-23,Well_#6,24.0,3279,202.516,18.077,34.97059,96.513,99.021,677930,889082,889082,18265,2090.0,2587.0,4.0,1237.799043062201,0.19102196752626552,193
2012-08-24,Well_#6,24.0,3292,202.541,18.392,34.93069,96.966,100.982,680023,891669,891669,18269,2093.0,2587.0,4.0,1236.024844720497,0.19074868860276584,194
2012-08-25,Well_#6,24.0,3297,202.534,18.303,34.77368,97.253,100.634,682108,894270,894270,18309,2085.0,2601.0,40.0,1247.4820143884892,1.8823529411764703,195
2012-08-26,Well_#6,23.83,3292,202.509,18.116,34.61917,96.79,101.065,684194,896956,896956,18313,2086.0,2686.0,4.0,1287.6318312559924,0.19138755980861244,196
2012-08-27,Well_#6,24.0,3283,202.517,19.244,35.87947,96.191,102.433,686384,899760,899760,18318,2190.0,2804.0,5.0,1280.3652968036529,0.22779043280182232,197
2012-08-28,Well_#6,24.0,3291,202.499,18.356,34.84776,97.034,100.653,688443,902376,902376,18320,2059.0,2616.0,2.0,1270.5196697425936,0.09704027171276079,198
2012-08-29,Well_#6,10.5,3305,202.478,16.14,30.02816,97.603,97.948,689067,903138,903138,18321,624.0,762.0,1.0,1221.1538461538462,0.16,199
2012-08-30,Well_#6,24.0,3301,202.476,16.21,34.25806,97.544,97.965,691096,905637,905637,18323,2029.0,2499.0,2.0,1231.6412025628388,0.09847365829640572,200
2012-08-31,Well_#6,9.71,3305,202.496,18.147,32.68822,97.838,99.66,691934,906665,906665,18323,838.0,1028.0,0.0,1226.7303102625299,0.0,201
2012-09-01,Well_#6,0.0,3408,200.03,2.526,0.0,106.783,40.176,691934,906665,906665,18323,0.0,0.0,0.0,0.0,0.0,202
2012-09-02,Well_#6,0.0,3412,199.536,1.721,0.0,104.637,35.906,691934,906665,906665,18323,0.0,0.0,0.0,0.0,0.0,203
2012-09-03,Well_#6,0.0,3415,199.232,1.375,0.0,104.488,37.202,691934,906665,906665,18323,0.0,0.0,0.0,0.0,0.0,204
2012-09-04,Well_#6,8.5,3330,201.987,4.29,32.43891,95.422,77.0,692694,907590,907590,18324,760.0,925.0,1.0,1217.1052631578948,0.1314060446780552,205
2012-09-05,Well_#6,24.0,3312,202.481,12.474,35.50777,97.438,97.279,694867,910269,910269,18325,2173.0,2679.0,1.0,1232.857800276116,0.045998160073597055,206
2012-09-06,Well_#6,5.71,3323,202.472,15.109,30.48369,98.563,98.823,695367,910877,910877,18325,500.0,608.0,0.0,1216.0,0.0,207
2012-09-07,Well_#6,0.0,3418,199.586,1.892,0.0,106.922,41.339,695367,910877,910877,18325,0.0,0.0,0.0,0.0,0.0,208
2012-09-08,Well_#6,23.6,3371,201.82,4.038,22.26945,97.284,64.644,696549,912400,912400,18327,1182.0,1523.0,2.0,1288.4940778341793,0.16891891891891891,209
2012-09-09,Well_#6,24.0,3205,202.644,18.124,44.18525,87.296,102.466,700617,917610,917610,18333,4068.0,5210.0,6.0,1280.7276302851524,0.14727540500736377,210
2012-09-10,Well_#6,24.0,3195,202.646,21.419,42.83797,87.575,101.914,704353,922452,922452,18340,3736.0,4842.0,7.0,1296.0385438972162,0.18701576275714668,211
2012-09-11,Well_#6,24.0,3164,202.654,22.266,45.71124,85.249,103.753,708410,927678,927678,18345,4057.0,5226.0,5.0,1288.143948730589,0.12309207287050715,212
2012-09-12,Well_#6,24.0,3144,202.655,23.016,45.8337,84.217,105.746,712447,932866,932866,18351,4037.0,5188.0,6.0,1285.1127074560318,0.14840465001236705,213
2012-09-13,Well_#6,24.0,3122,202.657,23.104,46.24048,82.854,106.66,716493,938058,938058,18357,4046.0,5192.0,6.0,1283.2427088482452,0.14807502467917077,214
2012-09-14,Well_#6,24.0,3100,202.646,22.961,46.28296,81.797,106.86,720498,943182,943182,18363,4005.0,5124.0,6.0,1279.4007490636704,0.14958863126402394,215
2012-09-15,Well_#6,24.0,3074,202.632,22.635,46.22387,80.647,106.803,724436,948198,948198,18369,3938.0,5016.0,6.0,1273.7430167597765,0.15212981744421905,216
2012-09-16,Well_#6,24.0,3120,202.459,17.422,36.73361,85.064,95.54,726939,951384,951384,18380,2503.0,3186.0,11.0,1272.8725529364763,0.4375497215592681,217
2012-09-17,Well_#6,24.0,3102,202.482,16.971,37.12605,84.241,98.441,729490,954632,954632,18383,2551.0,3248.0,3.0,1273.2261858094864,0.11746280344557558,218
2012-09-18,Well_#6,24.0,3030,202.57,20.304,44.88508,79.232,105.623,733096,959168,959168,18387,3606.0,4536.0,4.0,1257.9034941763728,0.110803324099723,219
2012-09-19,Well_#6,22.17,3031,202.535,18.318,41.21113,79.549,101.429,735955,962750,962750,18391,2859.0,3582.0,4.0,1252.8856243441762,0.13971358714635,220
2012-09-20,Well_#6,18.29,2989,202.61,21.007,45.30538,76.257,106.713,738801,966322,966322,18403,2846.0,3572.0,12.0,1255.0948699929727,0.4198740377886634,221
2012-09-21,Well_#6,24.0,2973,202.624,20.542,46.17862,75.441,106.75,742454,970901,970901,18417,3653.0,4579.0,14.0,1253.490281960033,0.3817834742296155,222
2012-09-22,Well_#6,24.0,2957,202.625,21.148,46.37669,74.654,106.644,746083,975431,975431,18422,3629.0,4530.0,5.0,1248.2777624689998,0.13758943313153552,223
2012-09-23,Well_#6,24.0,2968,202.567,20.109,44.14644,76.299,105.263,749473,979915,979915,18436,3390.0,4484.0,14.0,1322.7138643067847,0.4112808460634548,224
2012-09-24,Well_#6,24.0,2929,202.624,20.779,46.80728,73.086,105.248,753049,984379,984379,18456,3576.0,4464.0,20.0,1248.3221476510066,0.5561735261401557,225
2012-09-25,Well_#6,24.0,2952,202.595,19.122,43.36785,75.006,101.14,756223,988398,988398,18485,3174.0,4019.0,29.0,1266.2255828607435,0.9054011863877615,226
2012-09-26,Well_#6,24.0,2936,202.598,19.716,45.0341,74.001,105.232,759594,992635,992635,18497,3371.0,4237.0,12.0,1256.8970631859981,0.35471475022169674,227
2012-09-27,Well_#6,24.0,2915,202.621,20.195,46.55129,72.472,105.826,763107,997011,997011,18504,3513.0,4376.0,7.0,1245.6589809279817,0.19886363636363635,228
2012-09-28,Well_#6,24.0,2910,202.632,20.35,46.62032,72.059,106.286,766734,1001574,1001574,18509,3627.0,4563.0,5.0,1258.0645161290322,0.13766519823788548,229
2012-09-29,Well_#6,24.0,2898,202.65,20.538,47.28816,71.122,106.644,770341,1006078,1006078,18514,3607.0,4504.0,5.0,1248.6831161630164,0.13842746400885936,230
2012-09-30,Well_#6,24.0,2893,202.649,20.332,47.31026,70.943,106.266,773661,1010222,1010222,18525,3320.0,4144.0,11.0,1248.1927710843374,0.3302311618132693,231
2012-10-01,Well_#6,24.0,2886,202.647,20.049,47.34629,70.75,105.192,777255,1014706,1014706,18536,3594.0,4484.0,11.0,1247.6349471341125,0.3051317614424411,232
2012-10-02,Well_#6,24.0,2977,202.472,15.973,36.54631,77.03,92.439,779719,1017876,1017876,18544,2464.0,3170.0,8.0,1286.525974025974,0.3236245954692557,233
2012-10-03,Well_#6,24.0,2883,202.618,18.582,47.0641,70.617,103.987,783096,1022082,1022082,18555,3377.0,4206.0,11.0,1245.4841575362748,0.3246753246753247,234
2012-10-04,Well_#6,22.33,2986,202.417,15.698,36.34842,78.94,98.106,785223,1024684,1024684,18562,2127.0,2602.0,7.0,1223.3192289609779,0.32802249297094654,235
2012-10-05,Well_#6,24.0,2952,202.466,17.149,40.82481,77.145,100.153,787949,1028090,1028090,18578,2726.0,3406.0,16.0,1249.4497432134997,0.5835156819839533,236
2012-10-06,Well_#6,24.0,2952,202.466,17.435,40.82666,77.071,101.663,790668,1031493,1031493,18601,2719.0,3403.0,23.0,1251.5630746598015,0.8388037928519329,237
2012-10-07,Well_#6,24.0,2952,202.466,17.527,40.82958,77.181,101.611,793382,1034885,1034885,18632,2714.0,3392.0,31.0,1249.8157700810611,1.1293260473588342,238
2012-10-08,Well_#6,24.0,2951,202.466,17.336,40.84937,77.217,99.883,796103,1038292,1038292,18650,2721.0,3407.0,18.0,1252.1131936787945,0.6571741511500547,239
2012-10-09,Well_#6,24.0,2948,202.467,17.132,40.91507,76.937,100.089,798842,1041729,1041729,18682,2739.0,3437.0,32.0,1254.8375319459658,1.154817755322988,240
2012-10-10,Well_#6,24.0,2938,202.5,17.842,41.85422,75.803,101.829,801667,1045253,1045253,18709,2825.0,3524.0,27.0,1247.4336283185842,0.9467040673211781,241
2012-10-11,Well_#6,24.0,2937,202.494,17.779,41.78594,75.945,101.863,804495,1048771,1048771,18733,2828.0,3518.0,24.0,1243.988684582744,0.8415147265077139,242
2012-10-12,Well_#6,24.0,2938,202.498,17.807,41.78983,75.922,103.395,807324,1052288,1052288,18745,2829.0,3517.0,12.0,1243.1954754330152,0.42238648363252373,243
2012-10-13,Well_#6,24.0,2937,202.503,17.791,41.8465,76.088,102.323,810150,1055812,1055812,18768,2826.0,3524.0,23.0,1246.9922151450814,0.8073008073008073,244
2012-10-14,Well_#6,24.0,2938,202.504,17.62,41.82764,76.039,102.702,812975,1059334,1059334,18792,2825.0,3522.0,24.0,1246.725663716814,0.8424008424008425,245
2012-10-15,Well_#6,24.0,2937,202.504,17.593,41.82633,76.032,102.542,815807,1062855,1062855,18815,2832.0,3521.0,23.0,1243.2909604519773,0.8056042031523643,246
2012-10-16,Well_#6,19.0,2902,202.526,15.763,43.57938,72.013,98.249,818327,1066017,1066017,18839,2520.0,3162.0,24.0,1254.7619047619048,0.9433962264150944,247
2012-10-17,Well_#6,24.0,2956,202.505,17.3,40.26979,77.166,100.4,821041,1069384,1069384,18863,2714.0,3367.0,24.0,1240.6042741341194,0.8765522279035792,248
2012-10-18,Well_#6,24.0,2967,202.464,16.609,39.72026,78.446,97.947,823706,1072709,1072709,18886,2665.0,3325.0,23.0,1247.65478424015,0.855654761904762,249
2012-10-19,Well_#6,24.0,2971,202.466,16.674,39.54749,78.708,99.218,826359,1076014,1076014,18897,2653.0,3305.0,11.0,1245.7595175273275,0.4129129129129129,250
2012-10-20,Well_#6,24.0,2894,202.621,16.394,46.54652,72.054,103.44,829780,1080318,1080318,18933,3421.0,4304.0,36.0,1258.1116632563578,1.041365345675441,251
2012-10-21,Well_#6,24.0,2900,202.645,19.238,45.94962,72.491,101.831,833143,1084542,1084542,18956,3363.0,4224.0,23.0,1256.021409455843,0.6792675723567632,252
2012-10-22,Well_#6,24.0,2893,202.667,19.447,46.54539,71.836,101.804,836569,1088861,1088861,18987,3426.0,4319.0,31.0,1260.653823701109,0.8967312698871854,253
2012-10-23,Well_#6,24.0,2885,202.699,19.607,47.30775,71.061,101.174,840094,1093297,1093297,18997,3525.0,4436.0,10.0,1258.4397163120568,0.2828854314002829,254
2012-10-24,Well_#6,25.0,2880,202.729,20.027,47.94442,70.284,104.0,843931,1098115,1098115,19010,3837.0,4818.0,13.0,1255.6684910086005,0.33766233766233766,255
2012-10-25,Well_#6,24.0,2882,202.739,20.031,47.80083,70.406,105.1,847553,1102746,1102746,19033,3622.0,4631.0,23.0,1278.575372722253,0.6310013717421125,256
2012-10-26,Well_#6,24.0,2886,202.743,20.046,47.51986,70.738,104.341,851281,1107445,1107445,19058,3728.0,4699.0,25.0,1260.461373390558,0.6661337596589395,257
2012-10-27,Well_#6,23.17,2945,202.653,18.071,40.55929,75.127,100.377,854104,1111013,1111013,19080,2823.0,3568.0,22.0,1263.9036486007792,0.773286467486819,258
2012-10-28,Well_#6,24.0,2905,202.69,18.748,46.26385,72.465,104.809,857576,1115367,1115367,19100,3472.0,4354.0,20.0,1254.032258064516,0.572737686139748,259
2012-10-29,Well_#6,24.0,2890,202.704,19.721,46.82448,71.296,105.527,861091,1119765,1119765,19133,3515.0,4398.0,33.0,1251.2091038406827,0.9301014656144307,260
2012-10-30,Well_#6,22.5,2937,202.632,18.001,41.04032,74.131,100.348,863850,1123186,1123186,19166,2759.0,3421.0,33.0,1239.9420079739036,1.1819484240687679,261
2012-10-31,Well_#6,24.0,2842,202.765,18.579,54.13522,65.797,104.76,868293,1128751,1128751,19194,4443.0,5565.0,28.0,1252.5320729237003,0.62625810780586,262
2012-11-01,Well_#6,24.0,2767,202.966,21.424,63.6046,57.843,107.597,873232,1135091,1135091,19225,4939.0,6340.0,31.0,1283.6606600526422,0.6237424547283702,263
2012-11-02,Well_#6,24.0,2755,203.021,21.629,65.91419,56.326,108.426,878356,1141586,1141586,19245,5124.0,6495.0,20.0,1267.5644028103045,0.38880248833592534,264
2012-11-03,Well_#6,24.0,2748,203.05,21.479,66.81713,55.961,107.284,883544,1148049,1148049,19276,5188.0,6463.0,31.0,1245.7594448727834,0.5939835217474612,265
